year,duration,dist,u
2001,10,8,1.946095469
2001,18,8,1.448850068
2001,5,8,1.713998263
2001,32,8,1.496332744
2001,2,8,1.297144166
2001,2,8,1.134727649
2001,29,8,2.004137035
2001,3,8,1.410249658
2001,16,8,1.726903594
2001,28,8,1.649077363
2001,10,8,1.87565771
2001,1,8,1.099369077
2001,12,8,1.957453606
2001,54,8,1.536639817
2001,3,8,1.545460613
2001,3,8,0.840259711
2001,15,8,1.844647567
2001,2,8,1.710007913
2001,4,8,1.704210906
2001,7,8,1.039509534
2001,22,8,1.824330574
2001,1,8,0.852953401
2001,17,8,1.79052677
2001,6,8,1.762887001
2001,1,8,1.154533171
2001,6,8,1.897824342
2001,6,8,1.722380565
2001,5,8,2.102398691
2001,38,8,1.559510575
2001,1,8,1.105362761
2001,3,8,2.193516423
2001,6,8,1.338469393
2001,2,8,2.055083137
2001,4,8,1.447178574
2001,2,8,0.683487268
2001,10,8,1.483305074
2001,13,8,1.832342163
2001,8,8,1.365154614
2001,36,8,1.979436139
2001,34,8,1.486020593
2001,11,8,2.043205855
2001,1,8,0.952098551
2001,5,8,1.968470509
2001,2,8,1.50915064
2001,19,8,1.959298152
2001,9,8,1.420952838
2001,11,8,2.239918945
2001,3,8,1.498905107
2001,7,8,1.867429543
2001,3,8,1.927806873
2001,7,8,3.304458138
2001,28,8,2.380695622
2001,2,8,1.071294478
2001,2,8,1.37144513
2001,4,8,1.26945949
2001,4,8,2.315324419
2001,2,8,1.41453044
2001,2,8,1.714256752
2001,2,8,1.250657958
2001,10,8,1.842298197
2001,1,8,1.289959291
2001,6,8,1.333740318
2001,4,8,1.975214476
2001,13,8,1.625172832
2001,3,8,1.317628935
2001,22,8,1.585030955
2001,1,8,0.372735019
2001,9,8,1.221354046
2001,8,8,1.809616133
2001,1,8,2.181848463
2001,6,8,1.531809898
2001,1,8,0.527226944
2001,13,8,1.552082047
2001,1,8,1.570480754
2001,6,8,1.541487806
2001,2,8,0.825333868
2001,1,8,0
2001,1,8,0.291196824
2001,1,8,0.60862891
2001,2,8,0.969734737
2001,6,8,0.793940479
2001,7,8,1.278482884
2001,1,8,1.324436731
2001,1,8,1.065156485
2001,7,8,0.822007981
2001,7,8,1.281299401
2001,2,8,2.985572243
2001,5,8,1.465585865
2001,5,8,1.581901966
2001,26,8,1.459249018
2001,7,8,0.778541884
2001,19,8,1.679267314
2001,8,8,0.90835688
2001,5,8,2.417095066
2001,8,8,1.560610688
2001,30,8,1.469181023
2001,124,8,0.898480252
2001,14,8,1.403416669
2001,2,8,0.459213539
2001,10,8,1.181636947
2001,57,8,1.778178091
2001,1,8,1.835268653
2001,48,8,1.700617011
2001,41,8,1.182065079
2001,27,8,1.61704449
2001,5,8,1.426802674
2001,14,8,1.677610611
2001,3,8,5.291814056
2001,9,8,1.268639399
2001,10,8,0.98349367
2001,45,8,1.59965154
2001,2,8,0.649500948
2001,7,8,1.855884636
2001,8,8,0.70653924
2001,1,8,1.10938878
2001,4,8,1.088884642
2001,2,8,1.827929821
2001,4,8,1.084005276
2001,4,8,0.619060252
2001,7,8,1.146389421
2001,9,8,1.388358283
2001,11,8,0.997866123
2001,67,8,1.435353233
2001,8,8,1.65539803
2001,5,8,1.164184041
2001,15,8,1.86802378
2001,5,8,1.240677549
2001,8,8,0.881938618
2001,14,8,1.4372931
2001,13,8,0.939982064
2001,3,8,0.398931181
2001,7,8,0.983180662
2001,4,8,1.245592415
2001,12,8,1.030197547
2001,8,8,1.485654351
2001,2,8,1.352467116
2001,22,8,1.648880292
2001,4,8,0.612708523
2001,7,8,1.539230394
2001,5,8,0.852030999
2001,7,8,1.754189517
2001,7,8,1.492545807
2001,77,8,1.5887591
2001,73,8,1.012450924
2001,11,8,1.544305323
2001,21,8,1.875773367
2001,5,8,2.29818976
2001,29,8,1.776138125
2001,9,8,1.121485818
2001,48,8,1.720336255
2001,23,8,2.079331516
2001,2,8,3.627930282
2001,2,8,3.651337732
2001,2,8,2.810054514
2001,6,8,1.674171824
2001,5,8,1.889632259
2001,1,8,2.132952976
2001,2,8,1.383147637
2001,6,8,2.184578814
2001,1,8,2.834243937
2001,9,8,1.561304813
2001,6,8,1.245600231
2001,1,8,1.825323661
2001,11,8,1.840071189
2001,24,8,0.818808056
2001,30,8,0.226452044
2001,12,8,0.716235126
2001,2,8,0
2001,31,8,0.550114012
2001,5,8,0
2001,2,8,0.373415415
2001,2,8,1.095073563
2001,4,8,0.641974216
2001,45,8,1.23931463
2001,4,8,1.933340128
2001,11,8,0.853259746
2001,7,8,1.267074154
2001,32,8,0.92308545
2001,6,8,0.213929622
2001,15,8,0.723057073
2001,3,8,0
2001,2,8,0.873829589
2001,7,8,1.165863541
2001,13,8,0.851768552
2001,8,8,1.545083909
2001,65,8,0.926417245
2001,1,8,0.233131204
2001,3,8,1.20810788
2001,9,8,1.180930203
2001,5,8,0.664232381
2001,6,8,1.045106707
2001,1,8,0
2001,1,8,0.787956147
2001,1,8,2.013558268
2001,10,8,1.829116293
2001,3,8,1.351492692
2001,8,8,0.722734067
2001,2,8,0
2001,2,8,1.030764013
2001,3,8,1.959100066
2001,1,8,0.370303458
2001,19,8,1.295441644
2001,45,8,0.90126598
2001,17,8,1.368202349
2001,6,8,0.929750559
2001,43,8,1.496452659
2001,60,8,0.961603638
2001,10,8,1.265746957
2001,22,8,0.774522669
2001,5,8,1.378218128
2001,43,8,0.891165902
2001,1,8,0
2001,10,8,0.5968078
2001,2,8,0.158257191
2001,9,8,0.555425971
2001,4,8,0.046538793
2001,26,8,0.722271744
2001,22,8,1.197214911
2001,2,8,3.007461501
2001,7,8,1.132988417
2001,1,8,1.949588288
2001,7,8,2.22895087
2001,4,8,1.386505467
2001,9,8,1.699149433
2001,16,8,1.887801508
2001,6,8,1.762553735
2001,2,8,1.834729965
2001,1,8,0.902828639
2001,14,8,1.908500955
2001,20,8,1.661006894
2001,6,8,1.716958234
2001,14,8,1.514015608
2001,13,8,1.936353442
2001,33,8,1.579297394
2001,7,8,1.69473334
2001,1,8,1.011575708
2001,2,8,1.831808077
2001,6,8,1.496823076
2001,20,8,1.922325851
2001,7,8,1.485838587
2001,9,8,1.935639348
2001,50,8,1.43382153
2001,7,8,1.679574769
2001,14,8,1.362780133
2001,31,8,1.648798699
2001,1,8,0.633878616
2001,37,8,1.661029376
2001,81,8,1.022044876
2001,15,8,0.250014252
2001,7,8,0.991775131
2001,1,8,0
2001,13,8,0.508375906
2001,3,8,0
2001,55,8,0.616944044
2001,4,8,0
2001,28,8,0.478961723
2001,78,8,1.017165342
2001,9,8,0.35451467
2001,9,8,0.847748147
2001,1,8,0
2001,18,8,0.609563065
2001,4,8,0.100570879
2001,19,8,0.538608577
2001,5,8,0
2001,11,8,0.578962603
2001,6,8,1.130433075
2001,16,8,0.534498036
2001,3,8,1.538774074
2001,5,8,1.936814163
2001,1,8,0.80531622
2001,5,8,0.693372346
2001,3,8,2.84314082
2001,9,8,0.588878014
2001,5,8,1.761309684
2001,5,8,0.524392704
2001,4,8,1.592193624
2001,3,8,0.93049813
2001,5,8,0
2001,10,8,0.453262463
2001,5,8,0
2001,3,8,1.142076462
2001,2,8,0
2001,3,8,0.352041859
2001,12,8,1.016544111
2001,22,8,0.596287041
2001,6,8,1.622841213
2001,2,8,1.080313935
2001,2,8,1.842390567
2001,5,8,0.690202368
2001,17,8,1.886992708
2001,7,8,1.463452114
2001,5,8,0.713108434
2001,14,8,1.394330048
2001,39,8,0.892408247
2001,1,8,0
2001,6,8,0.588608435
2001,8,8,1.00690169
2001,5,8,1.296282452
2001,7,8,0.880315226
2001,2,8,2.173211411
2001,1,8,1.161724223
2001,10,8,0.611220607
2001,7,8,1.212167358
2001,5,8,1.101782464
2001,4,8,0.411128097
2001,46,8,0.968129731
2001,10,8,0.247588937
2001,19,8,0.924113048
2001,15,8,0.234943483
2001,34,8,0.89481961
2001,3,8,0.172618944
2001,21,8,0.880777679
2001,4,8,0.159447775
2001,24,8,0.944122902
2001,64,8,1.494606408
2001,45,8,0.893549646
2001,8,8,0.246217093
2001,18,8,0.727642015
2001,6,8,0.117863955
2001,15,8,0.650308154
2001,1,8,0.060182283
2001,7,8,0.577238163
2001,2,8,0.189345646
2001,14,8,0.666588245
2001,1,8,1.596324252
2001,6,8,0.536880511
2001,2,8,0.02519792
2001,2,8,0.758091309
2001,4,8,1.232584015
2001,22,8,0.456224911
2001,28,8,0.989671274
2001,28,8,1.465423951
2001,5,8,1.580895535
2001,53,8,1.703773234
2001,23,8,1.027056576
2001,6,8,0.271581749
2001,6,8,0.986672683
2001,3,8,1.662092621
2001,3,8,1.159627504
2001,11,8,0.508614841
2001,3,8,0.812837459
2001,11,8,0.489699869
2001,2,8,0
2001,12,8,0.435943434
2001,37,8,1.043299759
2001,6,8,1.496823076
2001,21,8,0.978118981
2001,4,8,1.531143036
2001,60,8,1.036850916
2001,14,8,0.396682784
2001,18,8,0.882364319
2001,6,8,0.251186335
2001,14,8,0.863159059
2001,1,8,1.039372648
2001,3,8,0.542256266
2001,1,8,0
2001,1,8,0.358146867
2001,5,8,1.617761953
2001,3,8,0.538687494
2001,2,8,0.065097173
2001,5,8,1.287488103
2001,1,8,0.795494284
2001,7,8,0.795533451
2001,2,8,0
2001,23,8,0.617094116
2001,1,8,0
2001,27,8,0.611936533
2001,66,8,1.329551249
2001,51,8,0.682389172
2001,7,8,0.856882638
2001,5,8,1.727649759
2001,5,8,0.947963871
2001,1,8,0.270236771
2001,10,8,0.806741125
2001,9,8,1.257618073
2001,5,8,0.515648941
2001,1,8,0
2001,12,8,0.664939418
2001,1,8,0
2001,10,8,0.490717612
2001,3,8,0
2001,5,8,0.493496589
2001,2,8,0.79553544
2001,1,8,0.008019204
2001,2,8,0.315842955
2001,3,8,0.015891978
2001,36,8,0.678974198
2001,2,8,0.092086567
2001,32,8,0.681665056
2001,2,8,1.661056808
2001,9,8,2.055182836
2001,32,8,0.857188572
2001,3,8,0.161399624
2001,19,8,0.790881407
2001,5,8,1.452865415
2001,1,8,0.038136079
2001,1,8,0.679025141
2001,5,8,0.224984152
2001,13,8,0.902431864
2001,4,8,1.315065713
2001,6,8,0.788795633
2001,13,8,0.251185651
2001,2,8,0.945947676
2001,1,8,1.463195552
2001,4,8,0.772074426
2001,3,8,1.281062472
2001,2,8,0.366944357
2001,1,8,0.91333518
2001,2,8,1.850661828
2001,2,8,1.272701833
2001,2,8,1.842390567
2001,19,8,0.558393522
2001,5,8,1.389495923
2001,2,8,0.645527423
2001,42,8,1.421794512
2001,64,8,0.907621121
2001,4,8,0.157750584
2001,5,8,0.755815645
2001,4,8,1.078469709
2001,4,8,0.33464142
2001,8,8,1.119139767
2001,12,8,0.816201089
2001,3,8,0.105310036
2001,4,8,1.02206375
2001,6,8,1.355643895
2001,30,8,0.982077505
2001,2,8,0
2001,2,8,0.346238601
2001,1,8,0.667905592
2001,20,8,0.521823278
2001,2,8,0.919125429
2001,31,8,0.552827742
2001,11,8,1.141264951
2001,15,8,0.591133129
2001,70,8,1.258072932
2002,9,8,1.627862988
2002,1,8,0.627242827
2002,2,8,0.023890133
2002,2,8,1.255009846
2002,6,8,0.800058948
2002,2,8,0
2002,4,8,0.844178883
2002,2,8,0.149705864
2002,4,8,0.817327891
2002,10,8,1.497093864
2002,5,8,0.50773199
2002,21,8,1.116783553
2002,2,8,0.215443406
2002,125,8,0.786251058
2002,2,8,1.253491548
2002,7,8,0.951255729
2002,3,8,0.417281874
2002,8,8,0.565922252
2002,3,8,1.465726371
2002,1,8,0.782244484
2002,1,8,1.374439221
2002,19,8,0.754132624
2002,2,8,1.315249835
2002,3,8,0.963741455
2002,1,8,1.513741571
2002,8,8,0.746345256
2002,3,8,2.578948511
2002,1,8,1.051489281
2002,5,8,0.118567272
2002,4,8,0.788949384
2002,3,8,1.554098222
2002,2,8,0.186536833
2002,3,8,1.0516582
2002,19,8,0.713496819
2002,5,8,1.116607863
2002,3,8,0.836409473
2002,2,8,1.909977274
2002,2,8,0.745769329
2002,3,8,0.888846429
2002,3,8,0.113697287
2002,39,8,0.834435032
2002,1,8,1.569336996
2002,6,8,0.768206725
2002,5,8,1.063007544
2002,4,8,1.767974688
2002,2,8,1.337671741
2002,2,8,1.868540793
2002,14,8,1.450518329
2002,2,8,1.732709411
2002,4,8,1.619164907
2002,1,8,1.037329311
2002,6,8,1.880297763
2002,2,8,1.368153608
2002,3,8,1.899943159
2002,3,8,1.197511199
2002,12,8,1.69391858
2002,1,8,1.336994673
2002,1,8,1.740725499
2002,12,8,1.319055597
2002,1,8,0.322082827
2002,4,8,0.884537295
2002,6,8,1.581325399
2002,4,8,0.780921089
2002,22,8,1.260896886
2002,3,8,1.581101846
2002,1,8,0
2002,10,8,0.759384373
2002,9,8,1.667077344
2002,19,8,1.00863317
2002,18,8,0.562990123
2002,6,8,1.038409816
2002,1,8,0.523873445
2002,1,8,1.256417294
2002,1,8,0.290939276
2002,12,8,0.925351064
2002,1,8,0.090405368
2002,8,8,0.625835918
2002,1,8,1.016585229
2002,8,8,0.659017969
2002,6,8,0.648490203
2002,2,8,0.09412214
2002,5,8,0.814754056
2002,6,8,1.22904426
2002,11,8,0.647096396
2002,3,8,0.09135795
2002,8,8,0.728466946
2002,2,8,0.211793793
2002,14,8,0.85816131
2002,5,8,1.509800776
2002,7,8,0.723760044
2002,9,8,1.26062306
2002,1,8,0
2002,2,8,0.369474253
2002,3,8,1.4032468
2002,16,8,0.742117632
2002,3,8,0
2002,6,8,0.39249192
2002,3,8,0
2002,1,8,0.877905503
2002,5,8,0.500950042
2002,2,8,2.466030013
2002,1,8,1.67483824
2002,11,8,0.277541324
2002,49,8,0.861737262
2002,3,8,0.042179524
2002,19,8,0.894918753
2002,7,8,0.342400507
2002,10,8,0.835293722
2002,2,8,0.30237342
2002,1,8,0.957080711
2002,19,8,0.315725778
2002,3,8,0.605991056
2002,4,8,0.212053793
2002,20,8,0.880906455
2002,3,8,0.31012534
2002,11,8,1.166758955
2002,4,8,0.727328453
2002,7,8,0.768745285
2002,3,8,0.544797719
2002,6,8,1.237507132
2002,1,8,2.151990993
2002,5,8,1.176502867
2002,3,8,0.054407476
2002,1,8,0.454875616
2002,3,8,0.9866735
2002,6,8,0.655544212
2002,8,8,1.272355042
2002,4,8,0.876631789
2002,7,8,1.192845774
2002,2,8,0.508792839
2002,8,8,1.258899193
2002,3,8,0.448104531
2002,1,8,1.194411414
2002,3,8,3.649166998
2002,2,8,2.657423512
2002,6,8,1.155127936
2002,5,8,0.833489625
2002,8,8,1.481974355
2002,4,8,3.587042398
2002,1,8,2.415128139
2002,3,8,1.183226904
2002,5,8,1.502077617
2002,8,8,1.384531035
2002,4,8,1.693271184
2002,13,8,1.263302667
2002,3,8,2.015977098
2002,9,8,0.891452822
2002,3,8,0.294555653
2002,1,8,0.954701359
2002,1,8,1.211975442
2002,1,8,0.591823298
2002,5,8,0.918888133
2002,2,8,0.68369604
2002,8,8,1.374057843
2002,6,8,0.826345546
2002,2,8,0
2002,1,8,0.461697179
2002,3,8,0.907887147
2002,5,8,0.46113207
2002,7,8,1.085755774
2002,20,8,0.577573738
2002,2,8,1.022082823
2002,2,8,0.092422755
2002,1,8,0.769200757
2002,1,8,0.289579943
2002,8,8,0.917813119
2002,2,8,0.064622239
2002,14,8,0.631458488
2002,1,8,0
2002,11,8,0.420644339
2002,3,8,0.990794399
2002,14,8,0.565982681
2002,15,8,1.018731446
2002,5,8,0.564457709
2002,1,8,0.967984146
2002,1,8,0.515640441
2002,1,8,0.896542971
2002,2,8,1.489120126
2002,1,8,0.943159519
2002,11,8,0.499830318
2002,2,8,1.435390272
2002,1,8,0.657418077
2002,1,8,1.906464088
2002,2,8,1.407945431
2002,3,8,0.676874969
2002,1,8,0.909928313
2002,1,8,0.500871325
2002,2,8,0.122323158
2002,21,8,0.751345645
2002,3,8,0.107947008
2002,25,8,0.713318111
2002,1,8,0.915724061
2002,15,8,0.795429373
2002,2,8,2.458433004
2002,6,8,0.916648662
2002,1,8,0.005751146
2002,2,8,1.094914078
2002,4,8,0.401804973
2002,5,8,0.772160313
2002,15,8,1.445025997
2002,10,8,0.817046266
2002,10,8,1.448891258
2002,26,8,0.799835599
2002,4,8,0.139370486
2002,27,8,0.893164254
2002,8,8,1.202878684
2002,47,8,0.775171375
2002,2,8,0
2002,19,8,0.554642926
2002,10,8,0.948333404
2002,3,8,0.316699266
2002,4,8,0.851884323
2002,8,8,1.53017964
2002,1,8,0.682739739
2002,1,8,1.032521092
2002,2,8,1.474773493
2002,2,8,0.907759638
2002,1,8,1.403169976
2002,3,8,0.855742006
2002,4,8,1.456970801
2002,10,8,1.969868921
2002,1,8,1.612106596
2002,12,8,1.771640323
2002,2,8,2.265802646
2002,2,8,1.742083897
2002,1,8,1.967558812
2002,1,8,1.605430024
2002,3,8,2.111752544
2002,3,8,2.115818431
2002,18,8,1.403440599
2002,21,8,0.798338165
2002,16,8,1.341255889
2002,7,8,0.642541765
2002,4,8,1.439298018
2002,5,8,1.649530599
2002,10,8,1.4710256
2002,1,8,0.519585329
2002,1,8,0.893828466
2002,1,8,1.396127278
2002,6,8,1.430052466
2002,9,8,1.795783026
2002,4,8,1.41800801
2002,3,8,1.19222191
2002,14,8,1.262755789
2002,15,8,0.85211586
2002,22,8,1.360733823
2002,1,8,1.587938583
2002,1,8,1.336594301
2002,16,8,2.031337235
2002,6,8,1.691768983
2002,8,8,1.913855944
2002,4,8,1.836062646
2002,24,8,1.670399143
2002,7,8,1.138206089
2002,44,8,1.566009529
2002,2,8,1.034750569
2002,13,8,1.511975843
2002,7,8,1.833786327
2002,16,8,1.480993244
2002,9,8,1.987954276
2002,2,8,1.310857073
2002,2,8,1.820482453
2002,2,8,1.492207913
2002,3,8,1.942162279
2002,16,8,1.695254211
2002,2,8,0.930100011
2002,20,8,1.682428671
2002,13,8,1.096079955
2002,5,8,1.631492077
2002,2,8,2.008742712
2002,9,8,1.656131553
2002,2,8,0.722970048
2002,10,8,1.589705289
2002,4,8,1.922835465
2002,2,8,1.842378009
2002,5,8,1.902473994
2002,11,8,1.378400146
2002,2,8,1.625160511
2002,26,8,1.353556842
2002,2,8,1.595296193
2002,29,8,1.579015941
2002,31,8,0.888910599
2002,29,8,0.339152394
2002,74,8,0.887444861
2002,2,8,2.279789655
2002,4,8,2.233191973
2002,7,8,1.659273906
2002,3,8,1.395944227
2002,1,8,0.705619391
2002,1,8,1.083133508
2002,11,8,2.074993871
2002,1,8,1.18403215
2002,1,8,1.446213842
2002,1,8,0.447013948
2002,12,8,1.096074863
2002,16,8,1.629247457
2002,1,8,0.738921477
2002,6,8,0.562472566
2002,7,8,1.561501211
2002,1,8,2.022721053
2002,20,8,1.536495502
2002,9,8,2.148451124
2002,16,8,1.656291235
2002,1,8,0.713510819
2002,1,8,1.179835902
2002,1,8,1.878627178
2002,9,8,1.772724041
2002,5,8,0.927617423
2002,7,8,2.152440927
2002,18,8,1.383131885
2002,1,8,0.88847117
2002,45,8,1.563688722
2002,2,8,1.63765473
2002,2,8,1.553499922
2002,1,8,2.812478477
2002,22,8,1.715420188
2002,1,8,1.18395535
2002,21,8,1.561184617
2002,2,8,0.70868196
2002,2,8,2.203164961
2002,1,8,1.665795556
2002,1,8,2.434239999
2002,3,8,1.256549632
2002,28,8,1.723029422
2002,8,8,1.326704024
2002,1,8,0.51021031
2002,4,8,0.978752066
2002,1,8,1.767490772
2002,1,8,1.540366255
2002,1,8,0.8896466
2002,2,8,2.179077987
2002,1,8,2.096885732
2002,3,8,0.979000511
2002,1,8,0.336418809
2002,1,8,1.424742305
2002,21,8,1.617847546
2002,2,8,1.685604922
2002,19,8,1.709637776
2002,2,8,2.46729451
2002,2,8,1.394083191
2002,16,8,0.862016435
2002,12,8,1.46943458
2002,67,8,0.953679619
2002,6,8,1.584690268
2002,67,8,0.919621045
2002,2,8,0.32749239
2002,30,8,0.870268371
2002,63,8,1.461685134
2002,1,8,1.270529846
2002,25,8,1.580000504
2002,1,8,1.247031943
2002,19,8,1.665035948
2002,1,8,2.257707121
2002,4,8,1.273171713
2002,3,8,1.453865908
2002,3,8,1.439388212
2002,15,8,2.211346209
2002,1,8,1.239598058
2002,5,8,1.435860432
2002,2,8,1.737358496
2002,4,8,1.558853632
2002,20,8,2.088878048
2002,3,8,1.356689473
2002,2,8,2.113707512
2002,2,8,1.661071002
2002,2,8,2.077840069
2002,1,8,1.265885464
2002,11,8,2.227223296
2002,1,8,1.959776751
2002,5,8,1.660614852
2002,1,8,1.231548176
2002,2,8,1.938728216
2002,1,8,1.612106596
2002,35,8,2.074042029
2002,2,8,1.592426556
2002,2,8,2.089938165
2002,1,8,1.197756418
2002,2,8,1.520079772
2002,12,8,1.621185191
2002,1,8,1.662278829
2002,3,8,1.27684581
2002,1,8,1.901505892
2002,2,8,1.609838551
2002,3,8,2.020271866
2002,37,8,1.609100407
2002,3,8,1.745809889
2002,3,8,1.332594815
2002,11,8,1.86661364
2002,1,8,1.169804253
2002,6,8,2.428205467
2002,3,8,1.393686425
2002,3,8,1.658791631
2002,19,8,1.609331848
2002,7,8,1.757278491
2002,2,8,1.380650372
2002,1,8,0.739036576
2002,14,8,1.407396237
2002,4,8,1.449765348
2002,1,8,0.840940879
2002,1,8,1.549831757
2002,6,8,1.471718124
2002,1,8,1.433005949
2002,6,8,1.005310674
2002,10,8,2.076771232
2002,14,8,1.417092633
2002,10,8,2.03748297
2002,8,8,1.422601295
2002,7,8,0.882427931
2002,10,8,1.711738786
2002,142,8,0.929395484
2002,2,8,0
2002,37,8,0.416669233
2002,12,8,1.196020582
2002,33,8,0.608791031
2002,1,8,0.077147302
2002,158,8,0.836407728
2002,3,8,0.971304364
2002,13,8,0.809258124
2002,12,8,1.287201774
2002,8,8,0.853003856
2002,23,8,1.744507414
2002,10,8,2.312135972
2002,6,8,1.459831139
2002,2,8,0.726679082
2002,6,8,1.488976388
2002,13,8,2.212568385
2002,16,8,1.322132078
2002,5,8,0.79720409
2002,10,8,1.205825392
2002,5,8,0.852030999
2002,13,8,1.444529025
2002,10,8,0.763343716
2002,9,8,0.255742091
2002,14,8,0.801119793
2002,2,8,0.064459893
2002,1,8,1.624989834
2002,6,8,1.682583888
2002,4,8,0.923589312
2002,5,8,0.561021102
2002,5,8,0.941419869
2002,3,8,0.653035063
2002,5,8,1.498682089
2002,19,8,0.543771393
2002,15,8,1.167046403
2002,5,8,0.378610076
2002,146,8,1.220936017
2002,17,8,0.555712054
2002,7,8,1.064745801
2002,33,8,0.681034968
2002,2,8,0
2002,2,8,0.8074258
2002,1,8,0
2002,11,8,0.463213727
2002,17,8,1.604201786
2002,9,8,1.9289483
2002,7,8,2.190145172
2002,2,8,1.699672766
2002,4,8,1.584694632
2002,5,8,1.564323907
2002,4,8,1.360675641
2002,3,8,3.487362616
2002,13,8,1.778294835
2002,6,8,1.836376193
2002,29,8,1.836153316
2002,14,8,2.035802161
2002,3,8,1.44532229
2002,14,8,2.314182936
2002,3,8,1.326561963
2002,3,8,1.213980341
2002,5,8,1.542661509
2002,2,8,1.613541013
2002,6,8,2.491351379
2002,6,8,1.730672626
2002,14,8,1.546765077
2002,1,8,1.126369857
2002,17,8,1.717059732
2002,6,8,1.036346975
2002,6,8,2.386921319
2002,4,8,1.70783476
2002,11,8,1.406893414
2002,15,8,2.10013127
2002,24,8,1.623527393
2002,9,8,0.786553155
2002,7,8,1.805347086
2002,6,8,2.321277912
2002,12,8,1.420083955
2002,31,8,2.129458829
2002,2,8,1.440023904
2002,4,8,1.87726113
2002,2,8,1.141709089
2002,20,8,2.013827661
2002,6,8,1.406953824
2002,34,8,1.018789985
2002,9,8,1.612638632
2002,25,8,1.11594684
2002,3,8,0.542319808
2002,21,8,1.114601306
2002,16,8,1.741265801
2002,16,8,1.88643945
2002,1,8,1.852713184
2002,17,8,1.909891348
2002,2,8,1.415353584
2002,8,8,0.753975476
2002,9,8,1.81897644
2002,3,8,1.279865293
2002,3,8,1.229953098
2002,6,8,0.793940479
2002,1,8,0.935585733
2002,10,8,1.059979765
2002,6,8,1.116291661
2002,3,8,1.075191368
2002,33,8,1.659786952
2002,47,8,0.94716572
2002,20,8,0.228242635
2002,4,8,1.005964143
2002,11,8,1.724487433
2002,12,8,0.981665426
2002,32,8,1.550350559
2002,3,8,1.821730718
2002,10,8,1.376969766
2002,8,8,2.293213673
2002,5,8,1.986726247
2002,10,8,1.880303269
2002,1,8,0.841422852
2002,20,8,2.155489404
2002,3,8,2.001840971
2002,5,8,2.12606451
2002,5,8,2.793862321
2002,13,8,1.588814066
2002,5,8,1.254629781
2002,11,8,2.018000614
2002,18,8,1.837382587
2002,11,8,1.815723366
2002,15,8,1.955057561
2002,2,8,1.657573382
2002,26,8,1.850217833
2002,25,8,1.436961454
2002,16,8,0.933082624
2002,23,8,1.486519859
2002,12,8,1.968744613
2002,1,8,1.101728662
2002,4,8,1.948405677
2002,11,8,1.624492608
2002,4,8,0.889506902
2002,3,8,1.02798358
2002,1,8,0.461762406
2002,5,8,1.344612186
2002,2,8,0.621600016
2002,2,8,1.168104391
2002,13,8,0.726465497
2002,9,8,1.138996486
2002,10,8,0.766809239
2002,37,8,1.239081836
2002,3,8,0.637500665
2002,29,8,1.173981742
2002,23,8,0.59772481
2002,30,8,1.103967444
2002,8,8,0.545884945
2002,6,8,1.371366452
2002,12,8,1.817184537
2002,12,8,1.426731883
2002,12,8,2.010897268
2002,15,8,1.788541293
2002,8,8,1.844536434
2002,12,8,1.405000363
2002,3,8,2.359541221
2002,11,8,2.298250722
2002,5,8,1.995853818
2002,3,8,2.037963004
2002,5,8,1.7255634
2002,1,8,5.543697367
2002,4,8,4.616596123
2002,2,8,1.111623122
2002,1,8,1.676660335
2002,1,8,1.347301181
2002,1,8,0.868983138
2002,2,8,1.403475233
2002,1,8,1.126750892
2002,1,8,2.706886305
2002,23,8,2.169013485
2002,1,8,1.366432599
2002,5,8,2.552726031
2002,1,8,1.025758812
2002,3,8,1.394927157
2002,5,8,2.835375119
2002,29,8,1.837579043
2002,4,8,0.901638057
2002,56,8,0.822690009
2002,1,8,0.296497865
2002,4,8,0.728875662
2002,3,8,1.662661508
2002,3,8,2.248537847
2002,2,8,2.175134828
2002,9,8,1.545805364
2002,9,8,2.132168289
2002,13,8,1.476211685
2002,10,8,1.07010768
2002,9,8,1.212536827
2002,23,8,0.867105804
2002,3,8,1.853759551
2002,10,8,1.17480313
2002,12,8,0.516476184
2002,5,8,1.316238188
2002,18,8,0.651834407
2002,4,8,1.61880583
2002,4,8,0.721834632
2002,3,8,1.100961906
2002,10,8,0.638087317
2002,26,8,1.411496949
2002,14,8,0.611614076
2002,10,8,1.461152874
2002,21,8,1.023421837
2002,5,8,1.117329983
2002,23,8,1.088571157
2002,1,8,0.150050882
2002,9,8,0.863329646
2002,14,8,1.43340824
2002,6,8,0.928333109
2002,5,8,1.406491393
2002,7,8,2.046867707
2002,26,8,1.47736606
2002,10,8,1.794854582
2002,2,8,1.378988398
2002,1,8,1.871501711
2002,3,8,1.436525213
2002,3,8,1.989979072
2002,4,8,1.588695703
2002,2,8,1.812882432
2002,10,8,1.373880372
2002,1,8,0.782244484
2002,2,8,1.415709151
2002,2,8,0.889403373
2002,53,8,1.664799859
2002,137,8,1.077284029
2002,4,8,0
2002,7,8,0.521360629
2002,3,8,0
2002,24,8,0.60568865
2002,7,8,0
2002,15,8,0.779022803
2002,4,8,0.134150815
2002,9,8,0.967746494
2002,1,8,0.056740314
2002,23,8,0.820974776
2002,2,8,0.138921038
2002,6,8,0.732033912
2002,10,8,0.219146513
2002,5,8,1.064887353
2002,4,8,1.320680552
2002,8,8,1.950504687
2002,10,8,1.780767411
2002,3,8,2.493655775
